512 1 22.114 1.000
512 1 23.299 1.000
512 1 25.279 1.250
512 1 26.812 1.250
512 1 27.767 1.111
512 1 29.875 1.429
512 1 30.538 1.111
512 1 31.042 1.429
512 1 32.151  .833
512 1 32.367 1.250
513 1 25.788  .833
514 3 40.991 1.111
514 3 42.675 1.000
515 1 25.993 1.111
515 1 37.922  .833
515 1 41.421  .556
515 1 42.418  .455
515 1 42.839  .500
515 1 43.756  .417
515 1 44.931  .370
515 1 45.520  .217
515 1 47.220  .156
515 1 47.326  .123
516 4 48.830 1.250
517 1 34.396  .833
518 1 41.142  .455
518 1 41.889  .500
518 1 43.044  .400
518 1 43.562  .370
518 1 43.614  .435
518 1 44.465  .286
519 2 38.585  .909
519 2 38.601  .833
519 2 39.888  .909
519 2 40.923  .667
519 2 42.040  .769
520 1 37.585  .286
520 1 38.042  .238
520 1 38.146  .222
520 1 38.168  .227
520 1 38.376  .204
520 1 38.511  .208
520 1 38.574  .200
520 1 38.817  .167
520 1 38.894  .196
520 1 39.047  .208
520 1 39.192  .167
520 1 39.507  .164
520 1 39.707  .154
520 1 39.880  .161
520 1 40.005  .143
520 1 40.227  .125
520 1 40.307  .122
521 4 26.760 1.250
521 4 28.630 1.000
522 3 32.851  .769
523 4 27.598 1.111
524 2 33.711  .909
525 1 29.207  .909
525 1 31.825  .909
525 1 31.833  .909
525 1 33.810  .769
525 1 35.893  .769
526 2 40.586 1.111
527 2 19.121 1.111
528 4 29.358 1.111
529 2 26.212 1.111
530 1 37.875  .769
531 1 36.638  .833
532 1 32.063  .909
532 1 32.712  .909
533 4 27.932  .833
534 3 42.987 1.667
535 4 40.988 1.250
536 2 28.747  .769
536 2 34.089  .833
537 1 28.496  .833
537 1 29.035  .909
537 1 29.498  .714
538 1 20.498  .909
539 1 18.905 1.000
540 1 39.299  .909
540 1 40.485  .909
540 1 41.216  .833
540 1 43.551  .714
540 1 44.394  .714
540 1 44.969  .909
541 4 26.196 1.111
542 4 22.382 1.111
543 3 37.812 1.250
544 1 52.731  .067
545 1 83.770  .345
546 2 38.396  .035
547 2 29.399  .833
548 2 32.244 1.111
548 2 33.687 1.000
549 1 34.505 1.000
550 1 61.185  .244
550 1 61.317  .227
550 1 61.520  .200
550 1 62.270  .139
550 1 62.519  .119
550 1 62.853  .104
551 1 46.423  .833
551 1 46.557  .769
551 1 51.630  .909
551 1 51.962  .833
551 1 52.304 1.111
552 2 48.241  .714
553 1 59.258  .556
553 1 59.589  .588
553 1 59.800  .588
553 1 60.055  .625
553 1 60.175  .500
553 1 61.506  .455
554 1 48.326 1.111
554 1 49.903 1.111
555 1 34.160  .256
555 1 34.582  .500
555 1 34.850  .455
555 1 35.504  .435
555 1 36.063  .417
555 1 36.594  .370
555 1 36.862  .333
555 1 37.227  .303
555 1 37.706  .294
555 1 37.941  .278
555 1 40.490  .182
555 1 40.542  .164
555 1 40.868  .137
555 1 41.029  .175
555 1 41.040  .122
555 1 41.279  .130
555 1 41.424  .125
555 1 41.539  .120
555 1 41.634  .130
555 1 41.719  .130
555 1 41.941  .100
555 1 42.114  .099
556 2 20.720 1.250
557 1 46.311 1.000
557 1 49.484  .714
557 1 49.492  .769
557 1 50.108  .769
557 1 51.904  .526
557 1 52.663  .455
558 2 37.829 1.250
559 2 39.231  .833
560 2 29.692  .909
560 2 30.023 1.250
560 2 30.130  .833
560 2 30.464 1.429
560 2 31.047 1.000
560 2 31.461 1.000
561 1 37.374 1.000
561 1 38.639 1.000
561 1 39.970  .833
561 1 40.049  .667
561 1 40.728  .833
562 2 27.937 1.000
562 2 28.027 1.250
563 2 21.645 1.429
563 2 27.890 1.429
563 2 28.977 1.429
564 1 40.038  .149
565 2 28.337 1.111
565 2 33.342 1.000
565 2 35.743 1.111
566 1 38.387  .625
566 1 38.847  .667
566 1 39.439  .556
566 1 41.569  .455
566 1 42.240  .370
566 1 42.505  .333
566 1 42.683  .370
566 1 43.305  .357
566 1 43.598  .345
567 1 48.131  .435
567 1 48.813  .417
567 1 48.988  .417
567 1 49.916  .370
568 1 30.207  .909
569 1 37.467 1.000
569 1 38.719 1.000
569 1 39.617 1.000
570 1 40.449  .588
570 1 41.344  .769
570 1 41.993  .667
570 1 47.403  .588
570 1 48.405  .625
570 1 49.402  .588
570 1 50.404  .556
570 1 50.979  .526
570 1 51.472  .588
571 1 64.424  .238
571 1 65.092  .192
571 1 65.227  .164
572 3 47.439 1.000
572 3 49.856 1.429
572 3 50.721  .909
572 3 50.875  .769
573 4 47.578  .833
574 1 45.618 1.111
574 1 45.697 1.250
574 1 46.026 1.111
574 1 46.401 1.429
574 1 46.538 1.111
574 1 46.669 2.000
574 1 46.998 1.250
574 1 47.307 1.429
575 1 65.610 1.000
576 2 35.595 1.000
577 1 43.992  .145
577 1 44.145  .099
577 1 44.496  .092
577 1 44.589  .084
578 1 40.539  .625
578 1 41.057  .588
578 1 41.374  .526
578 1 41.533  .526
578 1 41.645  .556
578 1 41.802  .455
578 1 42.322  .500
578 1 42.524  .476
579 2 26.371  .833
579 2 28.764 1.429
580 1 39.507  .833
580 1 39.748  .769
581 1 38.316  .769
581 1 39.964  .833
582 1 37.985  .667
582 1 38.771 1.111
582 1 40.361 1.111
582 1 41.802  .909
582 1 42.743 1.111
582 1 43.077 2.000
582 1 43.652 1.000
582 1 44.079 1.111
582 1 44.164 1.111
582 1 44.589 1.000
582 1 45.095 1.000
582 1 45.875 1.000
582 1 46.157 1.250
583 1 31.017  .833
583 1 31.269  .714
583 1 32.430  .714
583 1 33.268  .667
583 1 33.848  .625
583 1 35.184  .625
583 1 36.183  .667
583 1 36.515  .625
583 1 37.101  .556
583 1 37.791  .526
583 1 39.181  .556
583 1 39.729  .400
583 1 40.797  .270
583 1 41.383  .233
583 1 41.500  .192
583 1 41.607  .169
584 1 67.745 2.500
584 1 70.237 1.000
584 1 70.565  .833
585 1 36.723  .400
585 1 37.949  .400
585 1 38.932  .357
585 1 39.970  .333
585 1 41.744  .333
586 1 51.493  .435
586 1 51.619  .435
586 1 51.871  .435
586 1 52.033  .455
586 1 52.452  .435
586 1 52.701  .417
587 1 47.324  .909
587 1 47.441  .769
587 1 47.532  .909
587 1 48.474  .769
588 1 32.487  .833
588 1 41.572  .385
588 1 41.613  .323
588 1 41.739  .357
588 1 41.990  .345
588 1 42.322  .345
589 3 23.288 1.429
590 1 38.423 1.111
590 1 39.507 1.250
590 1 41.610 1.111
590 1 44.309 1.000
590 1 46.261  .714
590 1 47.294 1.111
591 1 32.227 1.000
591 1 33.251 1.000
591 1 33.941 1.000
591 1 34.554 1.000
591 1 34.951 1.000
592 1 49.681  .417
592 1 50.869  .385
592 1 52.348  .323
592 1 52.767  .244
592 1 52.846  .233
593 2 36.972  .500
593 2 37.147 1.000
594 2 36.706  .714
594 2 36.966  .588
594 2 37.049  .769
594 2 37.169  .625
594 2 37.300  .714
594 2 37.719  .714
595 2 33.259 1.429
596 1 54.530  .556
596 1 54.908  .588
596 1 55.324  .455
596 1 55.707  .500
596 1 56.416  .476
596 1 57.008  .385
596 1 57.046  .286
596 1 57.602  .370
596 1 57.867  .303
596 1 57.895  .313
596 1 58.021  .238
597 1 38.595 1.111
598 1 49.440  .526
598 1 50.568  .476
598 1 52.140  .313
598 1 52.238  .556
598 1 52.381  .313
598 1 52.649  .294
598 1 52.975  .286
598 1 53.147  .256
598 1 53.405  .333
598 1 53.656  .303
598 1 53.971  .256
598 1 54.144  .270
598 1 54.324  .270
598 1 54.491  .278
598 1 54.623  .556
598 1 54.672  .263
598 1 54.845  .270
598 1 55.036  .270
598 1 55.217  .227
598 1 55.277  .263
598 1 55.450  .238
599 1 28.920 1.111
599 1 29.194 1.000
599 1 29.361 1.111
600 3 65.457  .909
600 3 67.225  .909
601 2 32.616 1.429
602 2 29.700 1.111
602 2 30.407 1.111
603 1 64.498  .098
603 1 64.531  .083
603 1 64.542  .081
603 1 64.556  .094
604 1 47.357  .417
605 1 28.523 1.250
606 4 26.423 1.111
607 2 26.209 1.111
608 2 29.136 1.111
609 2 33.002 1.250
610 2 37.062 1.111
610 2 38.144 1.000
610 2 38.585 1.000
610 2 39.269 2.000
611 2 32.816 1.111
612 1 50.984  .256
613 2 33.336 1.111
614 1 41.150  .105
615 4 24.479 1.111
616 1 32.676 1.429
616 1 33.295 1.429
616 1 33.867 1.429
616 1 34.374 1.667
617 1 61.331  .476
618 1 27.477 1.111
619 2 25.555 1.250

